audio_path,word,ipa,ipa_clean,source,split
data\speechocean\audio\so_train_01366.wav,SHE DOES ALL THAT WOMAN CAN,ʃidəzɔlðætwʊmənkæn,ʃidəzɔlðætwʊmənkæn,speechocean762,test
data/raw/phonemeref_data/audio/hillside/en043249.mp3,hillside,/ˈhɪlsaɪd/,hɪlsaɪd,wordreference,train
data\speechocean\audio\so_train_00537.wav,WANT TO BE THE FIRST TO HEAR THE NEWS,wɑnttubiðəfɜrsttuhɪəðənjuz,wɑnttubiðəfɜrsttuhɪəðənjuz,speechocean762,validation
data/raw/phonemeref_data/audio/morsels/en1057630.mp3,morsels,/ˈmɔːrsəl/,mɔrsəl,wordreference,train
data/raw/phonemeref_data/audio/albatross/en1002941.mp3,albatross,/ˈælbətrɒs/,ælbətrɒs,wordreference,train
data/raw/phonemeref_data/audio/impulse/en1044749.mp3,impulse,/ˈɪmpʌls/,ɪmpʌls,wordreference,train
data\speechocean\audio\so_train_01702.wav,THE LAND WAS STILL LONELY,ðəlændwəzstɪlloʊnli,ðəlændwəzstɪlloʊnli,speechocean762,test
data/raw/phonemeref_data/audio/Latin/en049870.mp3,Latin,/ˈlætɪn/,lætɪn,wordreference,train
data/raw/phonemeref_data/audio/appointed/en003886.mp3,appointed,/əˈpɔɪntɪd/,əpɔɪntɪd,wordreference,train
data/raw/phonemeref_data/audio/fare/en032906.mp3,fare,/ˈfɛər/,fɛər,wordreference,train
data/raw/phonemeref_data/audio/lathes/en049865.mp3,lathes,/ˈleɪð/,leɪð,wordreference,train
data/raw/phonemeref_data/audio/apparently/en003707.mp3,apparently,/əˈpærəntli/,əpærəntli,wordreference,train
data/raw/phonemeref_data/audio/before/en007402.mp3,before,/bɪˈfɔːr/,bɪfɔr,wordreference,train
data/raw/phonemeref_data/audio/discharges/en025440.mp3,discharges,/dɪsˈtʃɑːrdʒ/,dɪstʃɑrdʒ,wordreference,train
data/raw/phonemeref_data/audio/ranger/en069439.mp3,ranger,/ˈreɪndʒə/,reɪndʒə,wordreference,train
data/raw/phonemeref_data/audio/tentative/en088910.mp3,tentative,/ˈtɛntətɪv/,tɛntətɪv,wordreference,train
data/raw/phonemeref_data/audio/clowns/en016091.mp3,clowns,/ˈklaʊn/,klaʊn,wordreference,train
data/raw/phonemeref_data/audio/pellets/en062899.mp3,pellets,/ˈpɛlɪt/,pɛlɪt,wordreference,train
data/raw/phonemeref_data/audio/everywhere/en031154.mp3,everywhere,/ˈɛvrihwɛər/,ɛvrihwɛər,wordreference,train
data/raw/phonemeref_data/audio/preface/en1067812.mp3,preface,/ˈprɛfəs/,prɛfəs,wordreference,train
data/raw/phonemeref_data/audio/messenger/en1055746.mp3,messenger,/ˈmɛsɪndʒər/,mɛsɪndʒər,wordreference,train
data/raw/phonemeref_data/audio/grasshoppers/en039826.mp3,grasshoppers,/ˈgrɑːshɒpər/,grɑshɒpər,wordreference,train
data/raw/phonemeref_data/audio/epidemic/en1030057.mp3,epidemic,/ˌɛpɪˈdɛmɪk/,ɛpɪdɛmɪk,wordreference,train
data/raw/phonemeref_data/audio/incidents/en045634.mp3,incidents,/ˈɪnsɪdənt/,ɪnsɪdənt,wordreference,train
data/raw/phonemeref_data/audio/breathing/en010481.mp3,breathing,/ˈbriːðɪŋ/,briðɪŋ,wordreference,train
data/raw/phonemeref_data/audio/waivers/en096288.mp3,waivers,/ˈweɪvər/,weɪvər,wordreference,train
data/raw/phonemeref_data/audio/touchstone/en1090684.mp3,touchstone,/ˈtʌtʃstəʊn/,tʌtʃstoʊn,wordreference,train
data/raw/phonemeref_data/audio/affix/en1002381.mp3,affix,/əˈfɪks/,əfɪks,wordreference,train
data/raw/phonemeref_data/audio/longitude/en1052810.mp3,longitude,/ˈlɒndʒɪtjuːd/,lɒndʒɪtjud,wordreference,train
data/raw/phonemeref_data/audio/grubby/en1039348.mp3,grubby,/ˈgrʌbi/,grʌbi,wordreference,train
data/raw/phonemeref_data/audio/institution/en046789.mp3,institution,/ˌɪnstɪˈtjuːʃən/,ɪnstɪtjuʃən,wordreference,train
data/raw/phonemeref_data/audio/erases/en030636.mp3,erases,/ɪˈreɪz/,ɪreɪz,wordreference,train
data/raw/phonemeref_data/audio/English/en029952.mp3,English,/ˈɪŋɡlɪʃ/,ɪŋglɪʃ,wordreference,train
data/raw/phonemeref_data/audio/ducts/en027792.mp3,ducts,/ˈdʌkt/,dʌkt,wordreference,train
data/raw/phonemeref_data/audio/sewer/en077365.mp3,sewer,/ˈsuːər/,suər,wordreference,train
data/raw/phonemeref_data/audio/oppressor/en1060996.mp3,oppressor,/əˈprɛsər/,əprɛsər,wordreference,train
data/raw/phonemeref_data/audio/awkward/en005775.mp3,awkward,/ˈɔːkwərd/,ɔkwərd,wordreference,train
data/raw/phonemeref_data/audio/ribbed/en1074517.mp3,ribbed,/ˈrɪbd/,rɪbd,wordreference,train
data/raw/phonemeref_data/audio/sheer/en077814.mp3,sheer,/ˈʃɪər/,ʃɪər,wordreference,train
data/raw/phonemeref_data/audio/countenances/en020055.mp3,countenances,/ˈkaʊntɪnəns/,kaʊntɪnəns,wordreference,train
data/raw/phonemeref_data/audio/penalty/en062911.mp3,penalty,/ˈpɛnəlti/,pɛnəlti,wordreference,train
data/raw/phonemeref_data/audio/dominion/en1026518.mp3,dominion,/dəˈmɪnjən/,dəmɪnjən,wordreference,train
data/raw/phonemeref_data/audio/grandfather/en039680.mp3,grandfather,/ˈgrændfɑːðər/,grændfɑðər,wordreference,train
data/raw/phonemeref_data/audio/flared/en034591.mp3,flared,/ˈflɛərd/,flɛərd,wordreference,train
data/raw/phonemeref_data/audio/above/en000257.mp3,above,/əˈbʌv/,əbʌv,wordreference,train
data/raw/phonemeref_data/audio/unused/en1095270.mp3,unused,/ˌʌnˈjuːzd/,ʌnjuzd,wordreference,train
data\speechocean\audio\so_train_01710.wav,PUT YOU FOOT DOWN TOO,pʊtjufʊtdaʊntu,pʊtjufʊtdaʊntu,speechocean762,test
data/raw/phonemeref_data/audio/cowboys/en020386.mp3,cowboys,/ˈkaʊbɔɪ/,kaʊbɔɪ,wordreference,train
data/raw/phonemeref_data/audio/wheats/en097612.mp3,wheats,/ˈhwiːt/,hwit,wordreference,train
data/raw/phonemeref_data/audio/powders/en065924.mp3,powders,/ˈpaʊdər/,paʊdər,wordreference,train
data/raw/phonemeref_data/audio/justice/en048622.mp3,justice,/ˈdʒʌstɪs/,dʒʌstɪs,wordreference,train
data/raw/phonemeref_data/audio/worrisome/en1100022.mp3,worrisome,/ˈwʌrisəm/,wʌrisəm,wordreference,train
data/raw/phonemeref_data/audio/officers/en059540.mp3,officers,/ˈɒfɪsər/,ɒfɪsər,wordreference,train
data/raw/phonemeref_data/audio/exhilaration/en1031162.mp3,exhilaration,/ɪgˌzɪləˈreɪʃən/,ɪgzɪləreɪʃən,wordreference,train
data/raw/phonemeref_data/audio/obstacles/en059282.mp3,obstacles,/ˈɒbstəkəl/,ɒbstəkəl,wordreference,train
data/raw/phonemeref_data/audio/fiercely/en033758.mp3,fiercely,/ˈfɪərsli/,fɪərsli,wordreference,train
data/raw/phonemeref_data/audio/quarrelsome/en1070461.mp3,quarrelsome,/ˈkwɒrəlsəm/,kwɒrəlsəm,wordreference,train
data/raw/phonemeref_data/audio/punctual/en068202.mp3,punctual,/ˈpʌŋktʃʊəl/,pʌŋktʃʊəl,wordreference,train
data/raw/phonemeref_data/audio/adventure/en001545.mp3,adventure,/ədˈvɛntʃər/,ədvɛntʃər,wordreference,train
data/raw/phonemeref_data/audio/descends/en024046.mp3,descends,/dɪˈsɛnd/,dɪsɛnd,wordreference,train
data/raw/phonemeref_data/audio/lets/en050795.mp3,lets,/ˈlɛt/,lɛt,wordreference,train
data/raw/phonemeref_data/audio/motels/en1057721.mp3,motels,/məʊˈtɛl/,moʊtɛl,wordreference,train
data/raw/phonemeref_data/audio/rosewood/en1075338.mp3,rosewood,/ˈrəʊzwʊd/,roʊzwʊd,wordreference,train
data/raw/phonemeref_data/audio/temper/en088701.mp3,temper,/ˈtɛmpər/,tɛmpər,wordreference,train
data/raw/phonemeref_data/audio/audience/en005370.mp3,audience,/ˈɔːdiəns/,ɔdiəns,wordreference,train
data\speechocean\audio\so_train_00246.wav,THOSE COULD HAPPEN TO ANYONE,ðoʊzkʊdhæpəntuɛniwən,ðoʊzkʊdhæpəntuɛniwən,speechocean762,validation
data\speechocean\audio\so_train_00501.wav,PRIDE IS A HUGE PROBLEM,praɪdɪzəhjudʒprʌbləm,praɪdɪzəhjudʒprʌbləm,speechocean762,validation
data/raw/phonemeref_data/audio/redundant/en070636.mp3,redundant,/rɪˈdʌndənt/,rɪdʌndənt,wordreference,train
data/raw/phonemeref_data/audio/stubs/en085332.mp3,stubs,/ˈstʌb/,stʌb,wordreference,train
data/raw/phonemeref_data/audio/quills/en068893.mp3,quills,/ˈkwɪl/,kwɪl,wordreference,train
data/raw/phonemeref_data/audio/hoard/en043470.mp3,hoard,/ˈhɔːrd/,hɔrd,wordreference,train
data/raw/phonemeref_data/audio/frequency/en036737.mp3,frequency,/ˈfriːkwənsi/,frikwənsi,wordreference,train
data/raw/phonemeref_data/audio/strengthening/en084991.mp3,strengthening,/ˈstreŋθənɪŋ/,strɛŋθənɪŋ,wordreference,train
data/raw/phonemeref_data/audio/negligence/en1058936.mp3,negligence,/ˈnɛglɪdʒəns/,nɛglɪdʒəns,wordreference,train
data/raw/phonemeref_data/audio/immune/en045228.mp3,immune,/ɪˈmjuːn/,ɪmjun,wordreference,train
data/raw/phonemeref_data/audio/franchise/en036511.mp3,franchise,/ˈfræntʃaɪz/,fræntʃaɪz,wordreference,train
data/raw/phonemeref_data/audio/offices/en059530.mp3,offices,/ˈɒfɪs/,ɒfɪs,wordreference,train
data/raw/phonemeref_data/audio/devastation/en1024220.mp3,devastation,/ˌdɛvəˈsteɪʃən/,dɛvəsteɪʃən,wordreference,train
data/raw/phonemeref_data/audio/enjoys/en030017.mp3,enjoys,/ɪnˈdʒɔɪ/,ɪndʒɔɪ,wordreference,train
data/raw/phonemeref_data/audio/disregards/en025953.mp3,disregards,/ˌdɪsrɪˈgɑːrd/,dɪsrɪgɑrd,wordreference,train
data/raw/phonemeref_data/audio/incapable/en045599.mp3,incapable,/ɪnˈkeɪpəbəl/,ɪnkeɪpəbəl,wordreference,train
data/raw/phonemeref_data/audio/permanently/en1064570.mp3,permanently,/ˈpɜːrmənəntli/,pɜrmənəntli,wordreference,train
data/raw/phonemeref_data/audio/seriousness/en077031.mp3,seriousness,/ˈsɪəriəsnɪs/,sɪəriəsnɪs,wordreference,train
data/raw/phonemeref_data/audio/tangles/en088145.mp3,tangles,/ˈtæŋgəl/,tæŋgəl,wordreference,train
data/raw/phonemeref_data/audio/conscription/en1018779.mp3,conscription,/kənˈskrɪpʃən/,kənskrɪpʃən,wordreference,train
data/raw/phonemeref_data/audio/Guatemala/en1039456.mp3,Guatemala,/ˌgwɑːtəˈmɑːlə/,gwɑtəmɑlə,wordreference,train
data/raw/phonemeref_data/audio/coercive/en1016704.mp3,coercive,/kəʊˈɜːrsɪv/,koʊɜrsɪv,wordreference,train
data/raw/phonemeref_data/audio/degree/en023327.mp3,degree,/dɪˈgriː/,dɪgri,wordreference,train
data/raw/phonemeref_data/audio/hick/en1041642.mp3,hick,/ˈhɪk/,hɪk,wordreference,train
data/raw/phonemeref_data/audio/pupil/en068282.mp3,pupil,/ˈpjuːpɪl/,pjupɪl,wordreference,train
data/raw/phonemeref_data/audio/stewardess/en084231.mp3,stewardess,/ˌstjuːərˈdɛs/,stjuərdɛs,wordreference,train
data/raw/phonemeref_data/audio/propeller/en067491.mp3,propeller,/prəˈpɛlər/,prəpɛlər,wordreference,train
data/raw/phonemeref_data/audio/domestic/en026695.mp3,domestic,/dəˈmɛstɪk/,dəmɛstɪk,wordreference,train
data/raw/phonemeref_data/audio/dick/en024765.mp3,dick,/ˈdɪk/,dɪk,wordreference,train
data/raw/phonemeref_data/audio/coherence/en1016790.mp3,coherence,/kəʊˈhɪərəns/,koʊhɪərəns,wordreference,train
data/raw/phonemeref_data/audio/thatched/en1089308.mp3,thatched,/ˈθætʃt/,θætʃt,wordreference,train
data/raw/phonemeref_data/audio/advisable/en001622.mp3,advisable,/ədˈvaɪzəbəl/,ədvaɪzəbəl,wordreference,train
data/raw/phonemeref_data/audio/weather/en097144.mp3,weather,/ˈwɛðər/,wɛðər,wordreference,train
data/raw/phonemeref_data/audio/haw/en1040708.mp3,haw,/ˈhɔː/,hɔ,wordreference,train
data/raw/phonemeref_data/audio/toy/en091239.mp3,toy,/ˈtɔɪ/,tɔɪ,wordreference,train
data/raw/phonemeref_data/audio/writ/en099599.mp3,writ,/ˈrɪt/,rɪt,wordreference,validation
data/raw/phonemeref_data/audio/whistles/en097954.mp3,whistles,/ˈhwɪsəl/,hwɪsəl,wordreference,train
data/raw/phonemeref_data/audio/ruth/en1075967.mp3,ruth,/'ruːθ/,'ruθ,wordreference,train
data/raw/phonemeref_data/audio/interrupts/en047227.mp3,interrupts,/ˌɪntəˈrʌpt/,ɪntərʌpt,wordreference,train
data/raw/phonemeref_data/audio/poison/en065024.mp3,poison,/ˈpɔɪzən/,pɔɪzən,wordreference,train
data/raw/phonemeref_data/audio/seekers/en076614.mp3,seekers,/ˈsiːkəʳ/,sikə,wordreference,train
data/raw/phonemeref_data/audio/squid/en083114.mp3,squid,/ˈskwɪd/,skwɪd,wordreference,train
data/raw/phonemeref_data/audio/covetous/en1020211.mp3,covetous,/ˈkʌvɪtəs/,kʌvɪtəs,wordreference,train
data/raw/phonemeref_data/audio/patterned/en062517.mp3,patterned,/ˈpætərnd/,pætərnd,wordreference,train
data\speechocean\audio\so_train_01582.wav,LET US GO SET SHOE,lɛtəsgoʊsɛtʃu,lɛtəsgoʊsɛtʃu,speechocean762,test
data/raw/phonemeref_data/audio/goodwill/en039300.mp3,goodwill,/ˌgʊdˈwɪl/,gʊdwɪl,wordreference,train
data/raw/phonemeref_data/audio/depends/en023752.mp3,depends,/dɪˈpɛnd/,dɪpɛnd,wordreference,train
data/raw/phonemeref_data/audio/scrambles/en075961.mp3,scrambles,/ˈskræmbəl/,skræmbəl,wordreference,train
data/raw/phonemeref_data/audio/caving/en1014058.mp3,caving,/ˈkeɪvɪŋ/,keɪvɪŋ,wordreference,train
data/raw/phonemeref_data/audio/aftermath/en001867.mp3,aftermath,/ˈɑːftərmɑːθ/,ɑftərmɑθ,wordreference,train
data\speechocean\audio\so_train_01465.wav,I DON'T WANT PEOPLE TO GIVE ME THEIR MONEY,aɪdoʊntwɑntpipltugɪvmiðɛrmʌni,aɪdoʊntwɑntpipltugɪvmiðɛrmʌni,speechocean762,test
data\speechocean\audio\so_train_00333.wav,HE TRYING TO GET BACK IN THE HOUSE,hitraɪɪŋtugɛtbækɪnðəhaʊs,hitraɪɪŋtugɛtbækɪnðəhaʊs,speechocean762,validation
data/raw/phonemeref_data/audio/gulp/en040827.mp3,gulp,/ˈgʌlp/,gʌlp,wordreference,train
data/raw/phonemeref_data/audio/marks/en053828.mp3,marks,/ˈmɑːk/,mɑk,wordreference,train
data/raw/phonemeref_data/audio/lanky/en1050520.mp3,lanky,/ˈlæŋki/,læŋki,wordreference,train
data/raw/phonemeref_data/audio/nutshell/en059067.mp3,nutshell,/ˈnʌtʃɛl/,nʌtʃɛl,wordreference,train
data/raw/phonemeref_data/audio/broke/en010962.mp3,broke,/ˈbrəʊk/,broʊk,wordreference,train
data/raw/phonemeref_data/audio/expenses/en031816.mp3,expenses,/ɪkˈspɛns/,ɪkspɛns,wordreference,train
data/raw/phonemeref_data/audio/ions/en1048238.mp3,ions,/ˈaɪən/,aɪən,wordreference,train
data/raw/phonemeref_data/audio/bile/en008142.mp3,bile,/ˈbəɪl/,bəɪl,wordreference,train
data\speechocean\audio\so_train_01341.wav,IT WAS A GREAT DAY THIS,ɪtwəzəgreɪtdeɪðɪs,ɪtwəzəgreɪtdeɪðɪs,speechocean762,test
data/raw/phonemeref_data/audio/succeeds/en085841.mp3,succeeds,/səkˈsiːd/,səksid,wordreference,train
data/raw/phonemeref_data/audio/delivers/en023473.mp3,delivers,/dɪˈlɪvər/,dɪlɪvər,wordreference,train
data/raw/phonemeref_data/audio/registry/en1072675.mp3,registry,/ˈrɛdʒstri/,rɛdʒstri,wordreference,train
data/raw/phonemeref_data/audio/lifestyles/en051126.mp3,lifestyles,/ˈlaɪfstaɪl/,laɪfstaɪl,wordreference,train
data/raw/phonemeref_data/audio/foreign/en035833.mp3,foreign,/ˈfɒrɪn/,fɒrɪn,wordreference,train
data/raw/phonemeref_data/audio/appoints/en003876.mp3,appoints,/əˈpɔɪnt/,əpɔɪnt,wordreference,train
data/raw/phonemeref_data/audio/occasional/en1060422.mp3,occasional,/əˈkeɪʒənəl/,əkeɪʒənəl,wordreference,train
data/raw/phonemeref_data/audio/delightful/en023451.mp3,delightful,/dɪˈlaɪtfʊl/,dɪlaɪtfʊl,wordreference,train
data/raw/phonemeref_data/audio/newsletter/en058146.mp3,newsletter,/ˈnjuːzlɛtər/,njuzlɛtər,wordreference,train
data/raw/phonemeref_data/audio/haven/en042042.mp3,haven,/ˈheɪvən/,heɪvən,wordreference,train
data/raw/phonemeref_data/audio/scents/en075683.mp3,scents,/ˈsɛnt/,sɛnt,wordreference,train
data/raw/phonemeref_data/audio/outer/en060517.mp3,outer,/ˈaʊtər/,aʊtər,wordreference,train
data/raw/phonemeref_data/audio/bad/en006074.mp3,bad,/ˈbæd/,bæd,wordreference,train
data/raw/phonemeref_data/audio/snore/en080863.mp3,snore,/ˈsnɔːr/,snɔr,wordreference,train
data/raw/phonemeref_data/audio/asset/en004799.mp3,asset,/ˈæsɛt/,æsɛt,wordreference,train
data/raw/phonemeref_data/audio/figurative/en1033273.mp3,figurative,/ˈfɪgərətɪv/,fɪgərətɪv,wordreference,train
data/raw/phonemeref_data/audio/affiliated/en1002332.mp3,affiliated,/əˈfɪlieɪtɪd/,əfɪlieɪtɪd,wordreference,train
data/raw/phonemeref_data/audio/ribs/en073248.mp3,ribs,/ˈrɪb/,rɪb,wordreference,train
data/raw/phonemeref_data/audio/laundry/en049951.mp3,laundry,/ˈlɔːndri/,lɔndri,wordreference,train
data/raw/phonemeref_data/audio/mentality/en1055602.mp3,mentality,/mɛnˈtælɪti/,mɛntælɪti,wordreference,train
data/raw/phonemeref_data/audio/royal/en074205.mp3,royal,/ˈrɔɪəl/,rɔɪəl,wordreference,train
data/raw/phonemeref_data/audio/reasons/en070016.mp3,reasons,/ˈriːzən/,rizən,wordreference,train
data/raw/phonemeref_data/audio/chart/en014204.mp3,chart,/ˈtʃɑːrt/,tʃɑrt,wordreference,train
data/raw/phonemeref_data/audio/prospectus/en1069245.mp3,prospectus,/prəˈspɛktəs/,prəspɛktəs,wordreference,train
data/raw/phonemeref_data/audio/investment/en047450.mp3,investment,/ɪnˈvɛstmənt/,ɪnvɛstmənt,wordreference,train
data/raw/phonemeref_data/audio/chocks/en014886.mp3,chocks,/ˈtʃɒk/,tʃɒk,wordreference,train
data/raw/phonemeref_data/audio/gaps/en037687.mp3,gaps,/ˈgæp/,gæp,wordreference,train
data/raw/phonemeref_data/audio/sirs/en079241.mp3,sirs,/ˈsɜː/,sɜ,wordreference,train
data/raw/phonemeref_data/audio/flexible/en034867.mp3,flexible,/ˈflɛksɪbəl/,flɛksɪbəl,wordreference,train
data/raw/phonemeref_data/audio/height/en042592.mp3,height,/ˈhaɪt/,haɪt,wordreference,train
data/raw/phonemeref_data/audio/limbs/en051328.mp3,limbs,/ˈlɪm/,lɪm,wordreference,train
data/raw/phonemeref_data/audio/fingerprints/en034137.mp3,fingerprints,/ˈfɪŋgərprɪnt/,fɪŋgərprɪnt,wordreference,train
data\speechocean\audio\so_train_00986.wav,GOING TO ANY OTHER GAMES,goʊɪŋtuɛniʌðəgeɪmz,goʊɪŋtuɛniʌðəgeɪmz,speechocean762,test
data\speechocean\audio\so_train_01213.wav,HE COULD NOT UNDERTAKE TO LIVE ON THAT,hikʊdnətʌndəteɪktulɪvənðæt,hikʊdnətʌndəteɪktulɪvənðæt,speechocean762,test
data/raw/phonemeref_data/audio/gals/en037550.mp3,gals,/ˈgæl/,gæl,wordreference,train
data/raw/phonemeref_data/audio/supposes/en086567.mp3,supposes,/səˈpəʊz/,səpoʊz,wordreference,train
data/raw/phonemeref_data/audio/given/en038631.mp3,given,/ˈgɪvən/,gɪvən,wordreference,train
data/raw/phonemeref_data/audio/elevated/en1028732.mp3,elevated,/ˈɛlɪveɪtɪd/,ɛlɪveɪtɪd,wordreference,train
data/raw/phonemeref_data/audio/meaningless/en054419.mp3,meaningless,/ˈmiːnɪŋləs/,minɪŋləs,wordreference,train
data\speechocean\audio\so_train_00306.wav,OH IT IS RICH TO SEE AND HEAR HER,oʊɪtɪzrɪtʃtəsiændhɪəhɜr,oʊɪtɪzrɪtʃtəsiændhɪəhɜr,speechocean762,validation
data/raw/phonemeref_data/audio/elegant/en028988.mp3,elegant,/ˈɛlɪgənt/,ɛlɪgənt,wordreference,train
data/raw/phonemeref_data/audio/thermometers/en1089411.mp3,thermometers,/θərˈmɒmɪtər/,θərmɒmɪtər,wordreference,train
data/raw/phonemeref_data/audio/tentatively/en1088943.mp3,tentatively,/ˈtɛntətɪvli/,tɛntətɪvli,wordreference,train
data/raw/phonemeref_data/audio/competes/en017450.mp3,competes,/kəmˈpiːt/,kəmpit,wordreference,train
data/raw/phonemeref_data/audio/surrounds/en086812.mp3,surrounds,/səˈraʊnd/,səraʊnd,wordreference,train
data/raw/phonemeref_data/audio/wont/en098937.mp3,wont,/ˈwəʊnt/,woʊnt,wordreference,train
data/raw/phonemeref_data/audio/injunctions/en046376.mp3,injunctions,/ɪnˈdʒʌŋkʃən/,ɪndʒʌŋkʃən,wordreference,train
data/raw/phonemeref_data/audio/hither/en1041975.mp3,hither,/ˈhɪðər/,hɪðər,wordreference,train
data/raw/phonemeref_data/audio/northern/en058597.mp3,northern,/ˈnɔːrðərn/,nɔrðərn,wordreference,train
data/raw/phonemeref_data/audio/ogre/en1060622.mp3,ogre,/ˈəʊgər/,oʊgər,wordreference,train
data/raw/phonemeref_data/audio/chemists/en014509.mp3,chemists,/ˈkɛmɪst/,kɛmɪst,wordreference,train
data\speechocean\audio\so_train_01429.wav,I'M TIRED OF IT,aɪmtaɪədəvɪt,aɪmtaɪədəvɪt,speechocean762,test
data\speechocean\audio\so_train_00134.wav,LISA CAN SEE THE CLASSROOM,lisəkænsiðəklɑsrʊm,lisəkænsiðəklɑsrʊm,speechocean762,validation
data/raw/phonemeref_data/audio/fats/en033045.mp3,fats,/ˈfæt/,fæt,wordreference,train
data/raw/phonemeref_data/audio/lastly/en049805.mp3,lastly,/ˈlɑːstli/,lɑstli,wordreference,train
data/raw/phonemeref_data/audio/enthralling/en1029808.mp3,enthralling,/ɪnˈθrɔːlɪŋ/,ɪnθrɔlɪŋ,wordreference,train
data/raw/phonemeref_data/audio/muskrat/en1058341.mp3,muskrat,/ˈmʌskræt/,mʌskræt,wordreference,train
data/raw/phonemeref_data/audio/well/en097400.mp3,well,/ˈwɛl/,wɛl,wordreference,train
data\speechocean\audio\so_train_01705.wav,YET SHE LET IT BE,jɛtʃilɛtɪtbi,jɛtʃilɛtɪtbi,speechocean762,test
data/raw/phonemeref_data/audio/cow/en020362.mp3,cow,/ˈkaʊ/,kaʊ,wordreference,train
data/raw/phonemeref_data/audio/comply/en017677.mp3,comply,/kəmˈplaɪ/,kəmplaɪ,wordreference,train
data/raw/phonemeref_data/audio/incorrectly/en1045376.mp3,incorrectly,/ˌɪnkəˈrɛktli/,ɪnkərɛktli,wordreference,train
data/raw/phonemeref_data/audio/willings/en098321.mp3,willings,/ˈwɪlɪŋ/,wɪlɪŋ,wordreference,train
data/raw/phonemeref_data/audio/bonus/en009408.mp3,bonus,/ˈbəʊnəs/,boʊnəs,wordreference,train
data/raw/phonemeref_data/audio/liege/en1051848.mp3,liege,/liːdʒ/,lidʒ,wordreference,train
data/raw/phonemeref_data/audio/toxic/en1090770.mp3,toxic,/ˈtɒksɪk/,tɒksɪk,wordreference,train
data/raw/phonemeref_data/audio/occupied/en059351.mp3,occupied,/ˈɒkjʊpaɪd/,ɒkjʊpaɪd,wordreference,train
